source_id,target_arti_id,ref_type,raw_citation
ART003064669,,인터넷자원,"<title>EU</title>
          <author />
          <url><![CDATA[https://digital-strategy.ec.europa.eu/en/library/ethics-guidelines-trustworthy-ai]]></url>
          <citation-day>2024</citation-day>
          <site-name />
          <pubilisher />
          <registration-day>2019</registration-day>"
ART003064669,,인터넷자원,"<title>EU lex</title>
          <author />
          <url><![CDATA[https://eur-lex.europa.eu/legal-content/DE/TXT/PDF/?uri=CELEX:52016XC0726(02)&from=SV]]></url>
          <citation-day>2024</citation-day>
          <site-name />
          <pubilisher />
          <registration-day>2016</registration-day>"
ART003064669,,인터넷자원,"<title>EU</title>
          <author />
          <url><![CDATA[https://eur-lex.europa.eu/legal-content/DE/TXT/PDF/?uri=CELEX:52020DC0065&from=EN]]></url>
          <citation-day>2023</citation-day>
          <site-name />
          <pubilisher />
          <registration-day>2020</registration-day>"
ART003064669,,인터넷자원,"<title>EU</title>
          <author />
          <url><![CDATA[https://data.consilium.europa.eu/doc/document/ST-11481-2020-INIT/de/pdf]]></url>
          <citation-day>2024</citation-day>
          <site-name />
          <pubilisher />
          <registration-day>2020</registration-day>"
ART003157762,,,"<reference refebibl-id=""REF070802063"" arti-id=""ART002731061"" type-code=""01"" type-name=""학술지(정기간행물)"">
          <title>자기가 한 말에 대한 권리-서울고등법원 2019. 2. 13. 선고 2018나2039448 판결-</title>
          <author>권태상</author>
          <journal-name>법학논집</journal-name>
          <pubi-year>2021</pubi-year>
          <volume />
          <isseue />
          <serno>74</serno>
          <page>-</page>
          <pubilisher>이화여자대학교 법학연구소</pubilisher>
          <doi />"
ART003157762,ART002454149,학술지(정기간행물),"<title>민법상 조합의 부분권리능력 – 개념 및 수용가능성을 중심으로-</title>
          <author>김세준</author>
          <journal-name>민사법학</journal-name>
          <pubi-year>2019</pubi-year>
          <volume />
          <isseue>86</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,ART002957788,학술지(정기간행물),"<title>생성형 인공지능(AI) 모델의 법률문제</title>
          <author>김윤명</author>
          <journal-name>정보법학</journal-name>
          <pubi-year>2023</pubi-year>
          <volume>27</volume>
          <isseue>1</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,,학술지(정기간행물),"<title>유스티니아누스 법학제요 한글초역- 제1권의 번역과 주석</title>
          <author>성중모</author>
          <journal-name>법사학연구</journal-name>
          <pubi-year>2011</pubi-year>
          <volume />
          <isseue>44</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,ART002748101,학술지(정기간행물),"<title>법인격의 형성과 발전- 새로운 법인격 개념의 정립은 필요한가?</title>
          <author>송호영</author>
          <journal-name>재산법연구</journal-name>
          <pubi-year>2021</pubi-year>
          <volume>38</volume>
          <isseue>2</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,ART002431002,학술지(정기간행물),"<title>법인의 인격권 재검토 - 법철학의 관점에서 -</title>
          <author>양천수</author>
          <journal-name>법학연구</journal-name>
          <pubi-year>2018</pubi-year>
          <volume />
          <isseue />
          <serno>58</serno>
          <page>-</page>
          <pubilisher>전북대 법학연구소</pubilisher>
          <doi />"
ART003157762,ART002652349,학술지(정기간행물),"<title>인공지능 학습용 데이터세트에 대한 저작권법과 부정경쟁방지법상 보호와 그 한계</title>
          <author>이규호</author>
          <journal-name>인권과 정의</journal-name>
          <pubi-year>2020</pubi-year>
          <volume />
          <isseue />
          <serno>494</serno>
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,ART002808835,학술지(정기간행물),"<title>무단녹음과 음성권 침해, 이익형량</title>
          <author>이동진</author>
          <journal-name>인권과 정의</journal-name>
          <pubi-year>2022</pubi-year>
          <volume />
          <isseue />
          <serno>503</serno>
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,ART002623296,학술지(정기간행물),"<title>인공지능과 법인격인정</title>
          <author>이성진</author>
          <journal-name>민사법의 이론과 실무</journal-name>
          <pubi-year>2020</pubi-year>
          <volume>23</volume>
          <isseue>3</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,ART003078811,학술지(정기간행물),"<title>정보주체에 의하여 공개된 개인정보의 처리 요건- 서울행정법원 2023. 10. 26. 선고 2021구합57117 판결에 대한 평석을 겸하여</title>
          <author>이소은</author>
          <journal-name>법조</journal-name>
          <pubi-year>2024</pubi-year>
          <volume>73</volume>
          <isseue>2</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,ART003106625,학술지(정기간행물),"<title>데이터 상속</title>
          <author>이해원</author>
          <journal-name>가족법연구</journal-name>
          <pubi-year>2024</pubi-year>
          <volume>38</volume>
          <isseue>2</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,ART002972823,학술지(정기간행물),"<title>인공지능 기반 음성비서 서비스의 지속이용 의도에 미치는 영향: 인공지능에 대한 신뢰와 프라이버시 염려의 상호작용을 중심으로</title>
          <author>장창기 ; 허덕원 ; 성욱준</author>
          <journal-name>정보화정책</journal-name>
          <pubi-year>2023</pubi-year>
          <volume>30</volume>
          <isseue>2</isseue>
          <serno />
          <page>-</page>
          <pubilisher>한국지능정보사회진흥원</pubilisher>
          <doi />"
ART003157762,ART002932219,학술지(정기간행물),"<title>로마법상 특유재산소권(actio de peculio) I: 요건</title>
          <author>정병호</author>
          <journal-name>서울법학</journal-name>
          <pubi-year>2023</pubi-year>
          <volume>30</volume>
          <isseue>4</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,ART003037244,학술지(정기간행물),"<title>AI 커버곡 사례를 통해 본 생성형 AI의 법률 문제</title>
          <author>정원준</author>
          <journal-name>산업재산권</journal-name>
          <pubi-year>2023</pubi-year>
          <volume />
          <isseue>76</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,ART002187187,학술지(정기간행물),"<title>통화자 일방의 전화통화 녹음에 있어서의 손해배상책임</title>
          <author>한승수</author>
          <journal-name>문화·미디어·엔터테인먼트법</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>10</volume>
          <isseue>2</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,ART002483657,학술지(정기간행물),"<title>개인정보 관련 민사판례상 손해배상책임의 인정 기준- 2010년 이후의 판례의 동향과 그 분석을 중심으로-</title>
          <author>한승수</author>
          <journal-name>문화·미디어·엔터테인먼트법</journal-name>
          <pubi-year>2019</pubi-year>
          <volume>13</volume>
          <isseue>1</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART003157762,,학술지(정기간행물),"<title>Negligent AI Speech: Some Thoughts about Duty</title>
          <author>Jane Bambauer</author>
          <journal-name>J. Free Speech L</journal-name>
          <pubi-year>2023</pubi-year>
          <volume>3</volume>
          <isseue />
          <serno />
          <page>344-</page>
          <pubilisher />
          <doi />"
ART003157762,,단행본,"<title>인공지능이 할 수 있는 것, 할 수 없는 것</title>
          <author>강국진</author>
          <pubilisher>필로소픽</pubilisher>
          <pubi-year>2023</pubi-year>
          <page>-</page>"
ART003157762,,단행본,"<title>처음 만나는 인공지능</title>
          <author>김대수</author>
          <pubilisher>생는출판</pubilisher>
          <pubi-year>2023</pubi-year>
          <page>-</page>"
ART003157762,,단행본,"<title>형법각론</title>
          <author>김성천</author>
          <pubilisher>소진</pubilisher>
          <pubi-year>2023</pubi-year>
          <page>-</page>"
ART003157762,,단행본,"<title>AI와 잘 사는 법</title>
          <author>김성천</author>
          <pubilisher>박영사</pubilisher>
          <pubi-year>2023</pubi-year>
          <page>-</page>"
ART003157762,,단행본,"<title>작별인사</title>
          <author>김영하</author>
          <pubilisher>복복서가</pubilisher>
          <pubi-year>2022</pubi-year>
          <page>-</page>"
ART003157762,,단행본,"<title>법인론</title>
          <author>송호영</author>
          <pubilisher>박영사</pubilisher>
          <pubi-year>2024</pubi-year>
          <page>-</page>"
ART003157762,,단행본,"<title>회사제도의 상상력</title>
          <author>신현탁</author>
          <pubilisher>박영사</pubilisher>
          <pubi-year>2023</pubi-year>
          <page>-</page>"
ART003157762,,단행본,"<title>텍스트투에브리씽</title>
          <author>조코딩</author>
          <pubilisher>북엔드</pubilisher>
          <pubi-year>2023</pubi-year>
          <page>-</page>"
ART003157762,,단행본,"<title>인공지능은 무엇이 되려하는가</title>
          <author>존 브룩만</author>
          <pubilisher>프시케의 숲</pubilisher>
          <pubi-year>2022</pubi-year>
          <page>-</page>"
ART003157762,,단행본,"<title>로마법강의</title>
          <author>최병조</author>
          <pubilisher>박영사</pubilisher>
          <pubi-year>2004</pubi-year>
          <page>-</page>"
ART003157762,,단행본,"<title>인공지능과 법</title>
          <author>한국인공지능법학회</author>
          <pubilisher>박영사</pubilisher>
          <pubi-year>2020</pubi-year>
          <page>-</page>"
ART002913444,,,"<reference refebibl-id=""REF063289365"" arti-id=""ART001358271"" type-code=""01"" type-name=""학술지(정기간행물)"">
          <title>판례에 나타난 사회화와 교육의 관계 -미연방대법원의 Ambach 판결과 우리 헌법재판소의 검인정교과서 결정을 중심으로-</title>
          <author>김익갑</author>
          <journal-name>법교육연구</journal-name>
          <pubi-year>2007</pubi-year>
          <volume>2</volume>
          <isseue>2</isseue>
          <serno />
          <page>35-55</page>
          <pubilisher>한국법교육학회</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.29175/klrea.2.2.200712.35]]></doi>"
ART002913444,ART002845134,학술지(정기간행물),"<title>인공지능 기술 딜레마를 기반으로 한 인공지능 윤리 교육에 대한 소고</title>
          <author>김자미 ; 김용</author>
          <journal-name>창의정보문화연구</journal-name>
          <pubi-year>2022</pubi-year>
          <volume>8</volume>
          <isseue>2</isseue>
          <serno />
          <page>87-95</page>
          <pubilisher>한국창의정보문화학회</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.32823/jcic.8.2.202205.87]]></doi>"
ART002913444,,단행본,"<title>스타트 위드 와이, 나는 왜 이 일을 하는가</title>
          <author>사이몬 시넥</author>
          <pubilisher>세계사</pubilisher>
          <pubi-year>2021</pubi-year>
          <page>-</page>"
ART002913444,ART002865462,학술지(정기간행물),"<title>인공지능 생애주기의 관점에서 본 규제와 거버넌스</title>
          <author>선지원</author>
          <journal-name>연세법학</journal-name>
          <pubi-year>2022</pubi-year>
          <volume />
          <isseue>39</isseue>
          <serno />
          <page>1-31</page>
          <pubilisher>연세법학회</pubilisher>
          <doi />"
ART002913444,,단행본,"<title>유네스코 인공지능(AI) 윤리 권고 해설서</title>
          <author>이상욱</author>
          <pubilisher>유네스코한국위원회</pubilisher>
          <pubi-year>2021</pubi-year>
          <page>-</page>"
ART002913444,ART002567818,학술지(정기간행물),"<title>알고리즘 규제의 두가지 차원과 정책적 함의</title>
          <author>이원태</author>
          <journal-name>사회과학연구</journal-name>
          <pubi-year>2020</pubi-year>
          <volume>32</volume>
          <isseue>2</isseue>
          <serno />
          <page>183-216</page>
          <pubilisher>사회과학연구소</pubilisher>
          <doi />"
ART002913444,ART002814496,학술지(정기간행물),"<title>ESG와 투자효율성에 대한 실증연구</title>
          <author>전진규</author>
          <journal-name>금융정보연구</journal-name>
          <pubi-year>2022</pubi-year>
          <volume>11</volume>
          <isseue>1</isseue>
          <serno />
          <page>33-52</page>
          <pubilisher>한국금융정보학회</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.35214/rfis.11.1.202202.002]]></doi>"
ART002913444,ART002796466,학술지(정기간행물),"<title>AI의 책임능력</title>
          <author>정혜욱</author>
          <journal-name>중앙법학</journal-name>
          <pubi-year>2021</pubi-year>
          <volume>23</volume>
          <isseue>4</isseue>
          <serno />
          <page>53-80</page>
          <pubilisher>중앙법학회</pubilisher>
          <doi />"
ART002913444,ART002855136,학술지(정기간행물),"<title>리걸테크의 적법성에 관한 연구</title>
          <author>정혜욱</author>
          <journal-name>중앙법학</journal-name>
          <pubi-year>2022</pubi-year>
          <volume>24</volume>
          <isseue>2</isseue>
          <serno />
          <page>7-36</page>
          <pubilisher>중앙법학회</pubilisher>
          <doi />"
ART002913444,,단행본,"<title>4차 산업혁명의 충격</title>
          <author>클라우스 슈밥</author>
          <pubilisher>흐름출판</pubilisher>
          <pubi-year>2016</pubi-year>
          <page>-</page>"
ART002913444,ART002388686,학술지(정기간행물),"<title>인공지능(AI)의 법인격 주체성의 논리적 기틀에 대한 기초 연구</title>
          <author>한희원</author>
          <journal-name>중앙법학</journal-name>
          <pubi-year>2018</pubi-year>
          <volume>20</volume>
          <isseue>3</isseue>
          <serno />
          <page>375-412</page>
          <pubilisher>중앙법학회</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.21759/caulaw.2018.20.3.375]]></doi>"
ART002913444,ART002840986,학술지(정기간행물),"<title>유네스코 ‘인공지능 윤리에 관한 권고’에 대한 법적 고찰</title>
          <author>홍석한</author>
          <journal-name>법학연구</journal-name>
          <pubi-year>2022</pubi-year>
          <volume>30</volume>
          <isseue>2</isseue>
          <serno />
          <page>313-343</page>
          <pubilisher>법학연구소</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.35223/GNULAW.30.2.13]]></doi>"
ART002368615,,,"<reference refebibl-id=""REF046642374"" type-code=""01"" type-name=""학술지(정기간행물)"">
          <title>인공지능과 법적 쟁점―AI가 만들어낸 결과물의 법률문제를 중심으로</title>
          <author>김윤명</author>
          <journal-name>SPRi Issue Report</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>2016</volume>
          <isseue>005</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002368615,ART002295193,학술지(정기간행물),"<title>자율 로봇의 잠재적 무기화에 대한 소고 - 개념정립을 통한 규제를 중심으로</title>
          <author>김자회 ; 장신 ; 주성구</author>
          <journal-name>입법과 정책</journal-name>
          <pubi-year>2017</pubi-year>
          <volume>9</volume>
          <isseue>3</isseue>
          <serno />
          <page>135-156</page>
          <pubilisher>국회입법조사처</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.22809/nars.2017.9.3.006]]></doi>"
ART002368615,,단행본,"<title>정의란 무엇인가?</title>
          <author>마이클 샌델</author>
          <pubilisher>삼영사</pubilisher>
          <pubi-year>2010</pubi-year>
          <page>-</page>"
ART002368615,,단행본,"<title>법철학의 문제들</title>
          <author>박은정</author>
          <pubilisher>박영사</pubilisher>
          <pubi-year>2007</pubi-year>
          <page>-</page>"
ART002368615,,학술지(정기간행물),"<title>인공지능을 둘러싼 법의 관심과 그 지향점에 관한 일고(一考)―미국의인공 지능과 법에 관한 논의 동향을 중심으로</title>
          <author>윤혜선</author>
          <journal-name>KISO journal</journal-name>
          <pubi-year>2017</pubi-year>
          <volume />
          <isseue>27</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002368615,,학술지(정기간행물),"<title>유럽연합(EU)의 로봇법(RoboLaw)프로젝트</title>
          <author>이원태</author>
          <journal-name>KISO저널</journal-name>
          <pubi-year />
          <volume />
          <isseue>23</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002368615,,단행본,"<title>왜 로봇의 도덕인가?</title>
          <author>웬델 월러치</author>
          <pubilisher>메디치미디어</pubilisher>
          <pubi-year>2014</pubi-year>
          <page>-</page>"
ART002368615,ART002270853,학술지(정기간행물),"<title>포스트휴먼 법담론: 탈근대적 인간의 법적 수용을 위한 시론적 연구</title>
          <author>정채연</author>
          <journal-name>안암법학</journal-name>
          <pubi-year>2017</pubi-year>
          <volume />
          <isseue>54</isseue>
          <serno />
          <page>1-36</page>
          <pubilisher>안암법학회</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.22822/alr..54.201709.1]]></doi>"
ART002368615,,단행본,"<title>정의로의 산책 – 정의론</title>
          <author>한희원</author>
          <pubilisher>삼영사</pubilisher>
          <pubi-year>2011</pubi-year>
          <page>-</page>"
ART002368615,,단행본,"<title>국제인권법원론 –이론과 케이스</title>
          <author>한희원</author>
          <pubilisher>삼영사</pubilisher>
          <pubi-year>2012</pubi-year>
          <page>-</page>"
ART002368615,,단행본,"<title>국가정보 – 법의 지배와 국가정보</title>
          <author>한희원</author>
          <pubilisher>법률출판사</pubilisher>
          <pubi-year>2013</pubi-year>
          <page>-</page>"
ART002368615,,학술지(정기간행물),"<title>Law and Ethics for Robot Soldiers</title>
          <author>Anderson</author>
          <journal-name>Policy Review</journal-name>
          <pubi-year>2012</pubi-year>
          <volume>176</volume>
          <isseue />
          <serno />
          <page>46-</page>
          <pubilisher />
          <doi />"
ART002368615,,단행본,"<title>Programmed visions: Software and memory</title>
          <author>Chun, W. H. K</author>
          <pubilisher>The MIT Press</pubilisher>
          <pubi-year>2011</pubi-year>
          <page>-</page>"
ART002368615,,학술지(정기간행물),"<title>Technological Due Process</title>
          <author>Citron, D. K</author>
          <journal-name>Washington University Law Review</journal-name>
          <pubi-year>2007</pubi-year>
          <volume>85</volume>
          <isseue />
          <serno />
          <page>1249-1313</page>
          <pubilisher />
          <doi />"
ART002368615,,학술지(정기간행물),"<title>Autonomous Weapons and the Problem of State Accountability</title>
          <author>D. N. Hammond</author>
          <journal-name>Chicago Journal of International Law</journal-name>
          <pubi-year>2015</pubi-year>
          <volume>15</volume>
          <isseue>2</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002368615,,학술지(정기간행물),"<title>International Governance of Autonomous Military Robots</title>
          <author>Gary E. Marchant</author>
          <journal-name>Columbia Science and Technology Law Review</journal-name>
          <pubi-year>2011</pubi-year>
          <volume>12</volume>
          <isseue />
          <serno />
          <page>272-276</page>
          <pubilisher />
          <doi />"
ART002368615,,단행본,"<title>Killing by Remote Control: The Ethics of an Unmanned Military</title>
          <author>George Lucas Jr</author>
          <pubilisher>Oxford</pubilisher>
          <pubi-year>2013</pubi-year>
          <page>-</page>"
ART002368615,,학술지(정기간행물),"<title>The Debate over Autonomous Weapons Systems</title>
          <author>Gregory P. Noone</author>
          <journal-name>Case Western Reserve Journal of International</journal-name>
          <pubi-year>2015</pubi-year>
          <volume>47</volume>
          <isseue>1</isseue>
          <serno />
          <page>29-</page>
          <pubilisher />
          <doi />"
ART002368615,,학술지(정기간행물),"<title>How hot? ‘Real hot’: can we control North Korean nuclear weapons through the applicable international law? Hints from the International Court of Justice’s advisory opinion</title>
          <author>Heewon Han</author>
          <journal-name>Atoms for Peace – An International Journal</journal-name>
          <pubi-year>2009</pubi-year>
          <volume>2</volume>
          <isseue>3</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002368615,,학술지(정기간행물),"<title>Legal Implications of Fully Autonomous Targeting</title>
          <author>Jeffrey S. Thurnher</author>
          <journal-name>Joint Force Quarterly</journal-name>
          <pubi-year>2012</pubi-year>
          <volume>67</volume>
          <isseue />
          <serno />
          <page>83-</page>
          <pubilisher />
          <doi />"
ART002368615,,단행본,"<title>Code: And Other Laws of Cyberspace</title>
          <author>Lessig, L</author>
          <pubilisher>Basic Books</pubilisher>
          <pubi-year>2006</pubi-year>
          <page>-</page>"
ART002368615,,학술지(정기간행물),"<title>Autonomous Weapon Systems and International Humanitarian Law: a Reply to the Critics</title>
          <author>Michael N. Schmitt</author>
          <journal-name>Harvard National Security Journal</journal-name>
          <pubi-year>2013</pubi-year>
          <volume>5</volume>
          <isseue />
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002368615,,학술지(정기간행물),"<title>Autonomous Weapon Systems and International Humanitarian Law: A reply to critics’</title>
          <author>M. Schmitt</author>
          <journal-name>Harv Nat’l Sec J</journal-name>
          <pubi-year>2012</pubi-year>
          <volume>2</volume>
          <isseue />
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002368615,,학술지(정기간행물),"<title>A Legal Perspective: Autonomous Weapon Systems under International Humanitarian Law</title>
          <author>Neil Davison</author>
          <journal-name>UNODA Occasional Papers</journal-name>
          <pubi-year>2017</pubi-year>
          <volume>30</volume>
          <isseue />
          <serno />
          <page>8-</page>
          <pubilisher />
          <doi />"
ART002368615,,학술지(정기간행물),"<title>Saying ‘No!’ to Lethal Autonomous Targeting</title>
          <author>Noel Sharkey</author>
          <journal-name>Journal of Military Ethics</journal-name>
          <pubi-year>2010</pubi-year>
          <volume>9</volume>
          <isseue>4</isseue>
          <serno />
          <page>369-383</page>
          <pubilisher />
          <doi />"
ART002368615,,기타자료,"<title>Doctor of Philosophy Thesis in Military Informatics: Lethal Autonomy of Weapons is Designed and/or Recessive</title>
          <author />"
ART002368615,,학술지(정기간행물),"<title>Take a stand on AI weapons</title>
          <author>Russell, Stuart</author>
          <journal-name>International weekly journal of science</journal-name>
          <pubi-year>2015</pubi-year>
          <volume>521</volume>
          <isseue />
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002368615,,인터넷자원,"<title>Elon Musk Leads 116 Experts Calling for Outright Ban of Killer Robots</title>
          <author>Samuel Gibbs</author>
          <url><![CDATA[https://gu.com/p/73hdq]]></url>
          <citation-day>2017</citation-day>
          <site-name />
          <pubilisher>The Guardian</pubilisher>
          <registration-day />"
ART002368615,,단행본,"<title>The Army Lawyer</title>
          <author>Shane Reeves</author>
          <pubilisher>Judge Advocate General’s Legal Center and School</pubilisher>
          <pubi-year>2014</pubi-year>
          <page>25-31</page>"
ART002368615,,단행본,"<title>Just war and robots' killings</title>
          <author>Simpson, Thomas W</author>
          <pubilisher>Philosophical Quarterly</pubilisher>
          <pubi-year>2016</pubi-year>
          <page>-</page>"
ART002368615,,인터넷자원,"<title>역사를 바꾼 무기과학</title>
          <author>디라이브러리</author>
          <url><![CDATA[http://dl.dongascience.com/magazine/view/C200618N001]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day />"
ART002368615,,인터넷자원,"<title>북핵보다 치명적인 인공지능 무기</title>
          <author>중앙일보</author>
          <url><![CDATA[http://news.joins.com/article/22374485]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day>2018</registration-day>"
ART002368615,,인터넷자원,"<title>인공지능이 우리를 더 나은 사람으로 만들 수 있을까요</title>
          <author>스튜어트 러쎌</author>
          <url><![CDATA[https://www.ted.com/talks/stuart_russell_3_principles_for_creating_safer_ai?language=ko]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day />"
ART002368615,,인터넷자원,"<title>https://www. huffing tonpost.com/A-View-from-the-United-Nations-/killer-robots-and-the-rul_ b_3599657. html</title>
          <author>Angela Kane</author>
          <url />
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day />"
ART002368615,,인터넷자원,"<title>Campaign to Stop Killer Robots</title>
          <author />
          <url><![CDATA[http://www.stopkillerrobots.org/the-solution/]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day />"
ART002368615,,인터넷자원,"<title>Mission Statement</title>
          <author>International Committee for Robot Arms Control(ICRAC)</author>
          <url><![CDATA[http://icrac.net/statements]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day>2014</registration-day>"
ART002368615,,인터넷자원,"<title>Iron Dome Rocket Smasher Set to Change Gaza Conflict</title>
          <author>Paul Marks</author>
          <url><![CDATA[https://www.newscientist.com/article/dn22518-iron-dome-rocket-smasher-set-to-change-gaza-conflict/]]></url>
          <citation-day />
          <site-name />
          <pubilisher>New Scientist Daily News</pubilisher>
          <registration-day>2012</registration-day>"
ART002368615,,인터넷자원,"<title>Judgment of the First Senate of 15 February 2006 - 1 BvR 357/05 - paras.(1-156)</title>
          <author>VerfG</author>
          <url><![CDATA[http://www.bverfg.de/e/rs20060215_1bvr035705en.html]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day />"
ART002368615,,기타자료,"<title>DOD Directive 3000.09, Autonomy in Weapon Systems</title>
          <author />"
ART002368615,,기타자료,"<title>“Killer Robots and the Concept of Meaningful Human Control,” Memorandum to Convention on Conventional Weapons(CCW), 04. 11, 2016</title>
          <author>Human Rights Watch</author>"
ART002368615,,단행본,"<title>Mind the Gap: The Lack of Accountability for Killer Robots</title>
          <author>Human Rights Watch</author>
          <pubilisher />
          <pubi-year>2015</pubi-year>
          <page>-</page>"
ART002368615,,기타자료,"<title>International Committee of the Red Cross, Statement at the Convention on Certain Conventional Weapons (CCW), Meeting of Experts on Lethal Autonomous Weapons Systems(LAWS), 13 – 17, April 2015, Geneva</title>
          <author />"
ART002368615,,기타자료,"<title>Legality of the Threat or Use of Nuclear Weapons, Advisory Opinion</title>
          <author>International Court of Justice</author>"
ART002368615,,기타자료,"<title>Joint Doctrine Note 2/11: The UK Approach to Unmanned Aircraft Systems</title>
          <author>Ministry of Defence of the UK</author>"
ART002368615,,기타자료,"<title>Report of the Special Rapporteur on Extrajudicial, Summary, or Arbitrary Executions, Christof Heyns, September 2013, United Nations Human Rights Council, 23rd Session, Agenda Item 3, United Nations Document A/HRC/23/47</title>
          <author />"
ART002368615,,보고서,"<title>Final Report of the 2017 Meeting of the High Contracting Parties to the CCW. Advance version</title>
          <author>United Nations</author>
          <pubilisher />
          <pubi-year>2017</pubi-year>
          <page>-</page>"
ART002368615,,단행본,"<title>Semi-autonomous and on their own: Killer robots in Plato's Cave</title>
          <author>US Department of Defense</author>
          <pubilisher>Bulletin of the Atomic Scientists</pubilisher>
          <pubi-year>2015</pubi-year>
          <page>-</page>"
ART002269833,,,"<reference refebibl-id=""REF045810633"" type-code=""01"" type-name=""학술지(정기간행물)"">
          <title>자율주행자동차의 손해배상책임</title>
          <author>곽영민</author>
          <journal-name>경성법학</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>25</volume>
          <isseue />
          <serno />
          <page>-</page>
          <pubilisher>경성대학교 법학연구소</pubilisher>
          <doi />"
ART002269833,ART002239205,학술지(정기간행물),"<title>인공지능 활용 법률정보서비스의 발전과 관련 쟁점</title>
          <author>김기영</author>
          <journal-name>문화미디어엔터테인먼트법</journal-name>
          <pubi-year>2017</pubi-year>
          <volume>11</volume>
          <isseue>1</isseue>
          <serno />
          <page>93-114</page>
          <pubilisher>법학연구원 문화.미디어.엔터테인먼트법연구소</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.20995/CMEL.11.1.4]]></doi>"
ART002269833,ART002171899,학술지(정기간행물),"<title>인공지능산업 육성을 위한 개인정보보호 규제 발전 방향</title>
          <author>김용대 ; 장원철</author>
          <journal-name>경제규제와 법</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>9</volume>
          <isseue>2</isseue>
          <serno />
          <page>161-176</page>
          <pubilisher>법학연구소</pubilisher>
          <doi />"
ART002269833,ART002180585,학술지(정기간행물),"<title>인공지능(AI; Artificial Intelligence) 창작물에 대한 저작물로서의 보호가능성</title>
          <author>김용주</author>
          <journal-name>법학연구</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>27</volume>
          <isseue>3</isseue>
          <serno />
          <page>267-297</page>
          <pubilisher>법학연구소</pubilisher>
          <doi />"
ART002269833,ART001847596,학술지(정기간행물),"<title>가치중립적 프로그램의 제공과 형사책임의 한계</title>
          <author>김형만</author>
          <journal-name>디지털융복합연구</journal-name>
          <pubi-year>2014</pubi-year>
          <volume>12</volume>
          <isseue>1</isseue>
          <serno />
          <page>13-21</page>
          <pubilisher>한국디지털정책학회</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.14400/JDPM.2014.12.1.13]]></doi>"
ART002269833,,단행본,"<title>인공지능과 딥러닝</title>
          <author>마쓰오 유타카</author>
          <pubilisher>동아 엠앤비</pubilisher>
          <pubi-year>2015</pubi-year>
          <page>-</page>"
